batch_id,cluster_id,num_cases,risk_score,alert_level,temporal_concentration,geographic_concentration,event_similarity,severity_concentration,size_anomaly,manufacturing_concentration,primary_region,primary_drug,primary_event
BATCH_Site_C_USA_197,-1,3,0.17487544302325497,LOW,0.5,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Aspirin,Stomach_Pain
BATCH_Site_A_Germany_059,-1,2,0.17487544302325497,LOW,0.5,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Amoxicillin,Insomnia
BATCH_Site_B_India_644,-1,2,0.17487544302325497,LOW,0.5,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Ibuprofen,Dizziness
BATCH_Site_E_Brazil_437,-1,2,0.17487544302325497,LOW,0.5,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Lisinopril,Fatigue
BATCH_Site_B_India_619,-1,2,0.17487544302325497,LOW,0.5,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Amoxicillin,Fatigue
BATCH_Site_B_India_627,-1,3,0.17487544302325497,LOW,0.5,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Sertraline,Dizziness
BATCH_Site_B_India_277,-1,2,0.17487544302325497,LOW,0.5,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Aspirin,Fatigue
BATCH_Site_D_China_696,-1,3,0.17487544302325497,LOW,0.5,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Amoxicillin,Dizziness
BATCH_Site_E_Brazil_582,-1,5,0.17487544302325497,LOW,0.5,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Sertraline,Allergic_Reaction
BATCH_Site_E_Brazil_952,-1,2,0.17487544302325497,LOW,0.5,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Amoxicillin,Joint_Pain
BATCH_Site_A_Germany_604,-1,3,0.17487544302325497,LOW,0.5,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Metformin,Dizziness
BATCH_Site_E_Brazil_445,-1,3,0.17487544302325497,LOW,0.5,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Amoxicillin,Allergic_Reaction
BATCH_Site_D_China_638,-1,3,0.17487544302325497,LOW,0.5,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Amoxicillin,Allergic_Reaction
BATCH_Site_E_Brazil_906,-1,3,0.17487544302325497,LOW,0.5,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Amoxicillin,Allergic_Reaction
BATCH_Site_B_India_874,-1,3,0.17487544302325497,LOW,0.5,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Sertraline,Allergic_Reaction
BATCH_Site_E_Brazil_850,-1,2,0.17487544302325497,LOW,0.5,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Aspirin,Nausea
BATCH_Site_E_Brazil_438,-1,3,0.17487544302325497,LOW,0.5,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Amoxicillin,Fatigue
BATCH_Site_A_Germany_896,-1,2,0.17487544302325497,LOW,0.5,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Atorvastatin,Fatigue
BATCH_Site_D_China_618,-1,3,0.17487544302325497,LOW,0.5,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Levothyroxine,Dizziness
BATCH_Site_C_USA_796,-1,2,0.17265322080103276,LOW,0.48888888888888893,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Levothyroxine,Dizziness
BATCH_Site_D_China_646,-1,2,0.17265322080103276,LOW,0.48888888888888893,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Atorvastatin,Allergic_Reaction
BATCH_Site_D_China_426,-1,2,0.17265322080103276,LOW,0.48888888888888893,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Albuterol,Joint_Pain
BATCH_Site_B_India_198,-1,2,0.17265322080103276,LOW,0.48888888888888893,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Ibuprofen,Fatigue
BATCH_Site_A_Germany_881,-1,2,0.17265322080103276,LOW,0.48888888888888893,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Aspirin,Insomnia
BATCH_Site_A_Germany_567,-1,2,0.17265322080103276,LOW,0.48888888888888893,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Metformin,Allergic_Reaction
BATCH_Site_A_Germany_332,-1,2,0.17265322080103276,LOW,0.48888888888888893,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Amoxicillin,Dizziness
BATCH_Site_A_Germany_977,-1,2,0.17265322080103276,LOW,0.48888888888888893,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Albuterol,Joint_Pain
BATCH_Site_D_China_041,-1,2,0.17265322080103276,LOW,0.48888888888888893,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Levothyroxine,Dizziness
BATCH_Site_C_USA_983,-1,2,0.17265322080103276,LOW,0.48888888888888893,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Amoxicillin,Allergic_Reaction
BATCH_Site_D_China_089,-1,2,0.17265322080103276,LOW,0.48888888888888893,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Levothyroxine,Dizziness
BATCH_Site_D_China_911,-1,4,0.17265322080103276,LOW,0.48888888888888893,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Atorvastatin,Allergic_Reaction
BATCH_Site_E_Brazil_049,-1,2,0.17265322080103276,LOW,0.48888888888888893,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Fatigue
BATCH_Site_E_Brazil_161,-1,2,0.17265322080103276,LOW,0.48888888888888893,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Albuterol,Allergic_Reaction
BATCH_Site_C_USA_268,-1,3,0.17265322080103276,LOW,0.48888888888888893,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Allergic_Reaction
BATCH_Site_B_India_491,-1,2,0.17265322080103276,LOW,0.48888888888888893,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Amoxicillin,Insomnia
BATCH_Site_C_USA_055,-1,3,0.17265322080103276,LOW,0.48888888888888893,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Atorvastatin,Headache
BATCH_Site_D_China_887,-1,3,0.17265322080103276,LOW,0.48888888888888893,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Atorvastatin,Dizziness
BATCH_Site_C_USA_806,-1,3,0.17265322080103276,LOW,0.48888888888888893,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Levothyroxine,Allergic_Reaction
BATCH_Site_B_India_103,-1,3,0.17265322080103276,LOW,0.48888888888888893,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Aspirin,Fatigue
BATCH_Site_A_Germany_681,-1,3,0.17265322080103276,LOW,0.48888888888888893,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Amoxicillin,Headache
BATCH_Site_A_Germany_942,-1,2,0.17265322080103276,LOW,0.48888888888888893,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Ibuprofen,Fever
BATCH_Site_B_India_518,-1,2,0.17265322080103276,LOW,0.48888888888888893,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Metformin,Dizziness
BATCH_Site_D_China_032,-1,3,0.17043099857881053,LOW,0.47777777777777775,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Metformin,Allergic_Reaction
BATCH_Site_E_Brazil_043,-1,2,0.17043099857881053,LOW,0.47777777777777775,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Sertraline,Fever
BATCH_Site_C_USA_364,-1,3,0.17043099857881053,LOW,0.47777777777777775,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Ibuprofen,Allergic_Reaction
BATCH_Site_B_India_595,-1,3,0.17043099857881053,LOW,0.47777777777777775,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Amoxicillin,Fever
BATCH_Site_E_Brazil_572,-1,3,0.17043099857881053,LOW,0.47777777777777775,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Ibuprofen,Insomnia
BATCH_Site_E_Brazil_175,-1,2,0.17043099857881053,LOW,0.47777777777777775,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Stomach_Pain
BATCH_Site_A_Germany_757,-1,2,0.17043099857881053,LOW,0.47777777777777775,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Ibuprofen,Allergic_Reaction
BATCH_Site_B_India_624,-1,2,0.17043099857881053,LOW,0.47777777777777775,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Levothyroxine,Dizziness
BATCH_Site_B_India_127,-1,2,0.17043099857881053,LOW,0.47777777777777775,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Amoxicillin,Dizziness
BATCH_Site_A_Germany_803,-1,2,0.17043099857881053,LOW,0.47777777777777775,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Amoxicillin,Allergic_Reaction
BATCH_Site_D_China_353,-1,3,0.17043099857881053,LOW,0.47777777777777775,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Atorvastatin,Allergic_Reaction
BATCH_Site_A_Germany_314,-1,3,0.17043099857881053,LOW,0.47777777777777775,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Amoxicillin,Fatigue
BATCH_Site_B_India_077,-1,3,0.17043099857881053,LOW,0.47777777777777775,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Amoxicillin,Dizziness
BATCH_Site_E_Brazil_587,-1,2,0.16820877635658832,LOW,0.4666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Aspirin,Fatigue
BATCH_Site_C_USA_784,-1,2,0.16820877635658832,LOW,0.4666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Atorvastatin,Dizziness
BATCH_Site_D_China_024,-1,2,0.16820877635658832,LOW,0.4666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Albuterol,Joint_Pain
BATCH_Site_E_Brazil_257,-1,2,0.16820877635658832,LOW,0.4666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Albuterol,Allergic_Reaction
BATCH_Site_D_China_649,-1,2,0.16820877635658832,LOW,0.4666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Albuterol,Fatigue
BATCH_Site_A_Germany_170,-1,4,0.16820877635658832,LOW,0.4666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Aspirin,Dizziness
BATCH_Site_C_USA_907,-1,3,0.16820877635658832,LOW,0.4666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Amoxicillin,Joint_Pain
BATCH_Site_A_Germany_756,-1,2,0.16820877635658832,LOW,0.4666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Dizziness
BATCH_Site_D_China_419,-1,2,0.16820877635658832,LOW,0.4666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Amoxicillin,Insomnia
BATCH_Site_A_Germany_733,-1,2,0.16820877635658832,LOW,0.4666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Amoxicillin,Nausea
BATCH_Site_E_Brazil_027,-1,2,0.16820877635658832,LOW,0.4666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Atorvastatin,Nausea
BATCH_Site_A_Germany_862,-1,3,0.16820877635658832,LOW,0.4666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Aspirin,Joint_Pain
BATCH_Site_E_Brazil_442,-1,4,0.16820877635658832,LOW,0.4666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Aspirin,Headache
BATCH_Site_E_Brazil_559,-1,2,0.16820877635658832,LOW,0.4666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Aspirin,Allergic_Reaction
BATCH_Site_D_China_066,-1,2,0.16820877635658832,LOW,0.4666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Fever
BATCH_Site_C_USA_927,-1,3,0.16820877635658832,LOW,0.4666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Atorvastatin,Allergic_Reaction
BATCH_Site_D_China_891,-1,3,0.16820877635658832,LOW,0.4666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Albuterol,Allergic_Reaction
BATCH_Site_C_USA_188,-1,2,0.16820877635658832,LOW,0.4666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Albuterol,Fever
BATCH_Site_A_Germany_668,-1,2,0.16820877635658832,LOW,0.4666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Aspirin,Allergic_Reaction
BATCH_Site_B_India_994,-1,3,0.16820877635658832,LOW,0.4666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Amoxicillin,Rash
BATCH_Site_C_USA_639,-1,3,0.16820877635658832,LOW,0.4666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Albuterol,Dizziness
BATCH_Site_D_China_551,-1,2,0.16820877635658832,LOW,0.4666666666666667,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Amoxicillin,Fatigue
BATCH_Site_B_India_452,-1,3,0.16598655413436608,LOW,0.4555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Albuterol,Headache
BATCH_Site_A_Germany_732,-1,2,0.16598655413436608,LOW,0.4555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Amoxicillin,Fever
BATCH_Site_E_Brazil_790,-1,2,0.16598655413436608,LOW,0.4555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Ibuprofen,Allergic_Reaction
BATCH_Site_D_China_413,-1,2,0.16598655413436608,LOW,0.4555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Levothyroxine,Stomach_Pain
BATCH_Site_E_Brazil_153,-1,2,0.16598655413436608,LOW,0.4555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Ibuprofen,Allergic_Reaction
BATCH_Site_D_China_084,-1,2,0.16598655413436608,LOW,0.4555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Allergic_Reaction
BATCH_Site_E_Brazil_163,-1,2,0.16598655413436608,LOW,0.4555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Albuterol,Headache
BATCH_Site_B_India_475,-1,2,0.16598655413436608,LOW,0.4555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Metformin,Nausea
BATCH_Site_D_China_201,-1,3,0.16598655413436608,LOW,0.4555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Albuterol,Insomnia
BATCH_Site_C_USA_503,-1,2,0.16598655413436608,LOW,0.4555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Aspirin,Allergic_Reaction
BATCH_Site_A_Germany_069,-1,3,0.16598655413436608,LOW,0.4555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Omeprazole,Dizziness
BATCH_Site_D_China_918,-1,3,0.16598655413436608,LOW,0.4555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Albuterol,Allergic_Reaction
BATCH_Site_A_Germany_864,-1,2,0.16598655413436608,LOW,0.4555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Aspirin,Headache
BATCH_Site_C_USA_414,-1,3,0.16598655413436608,LOW,0.4555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Aspirin,Fever
BATCH_Site_E_Brazil_026,-1,4,0.16598655413436608,LOW,0.4555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Albuterol,Fever
BATCH_Site_C_USA_742,-1,2,0.16598655413436608,LOW,0.4555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Amoxicillin,Allergic_Reaction
BATCH_Site_A_Germany_464,-1,3,0.16598655413436608,LOW,0.4555555555555556,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Omeprazole,Fever
BATCH_Site_B_India_823,-1,2,0.16376433191214385,LOW,0.4444444444444444,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Metformin,Allergic_Reaction
BATCH_Site_D_China_093,-1,2,0.16376433191214385,LOW,0.4444444444444444,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Amoxicillin,Allergic_Reaction
BATCH_Site_D_China_133,-1,3,0.16376433191214385,LOW,0.4444444444444444,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Atorvastatin,Headache
BATCH_Site_D_China_163,-1,3,0.16376433191214385,LOW,0.4444444444444444,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Fever
BATCH_Site_A_Germany_362,-1,2,0.16376433191214385,LOW,0.4444444444444444,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Aspirin,Headache
BATCH_Site_A_Germany_783,-1,2,0.16376433191214385,LOW,0.4444444444444444,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Lisinopril,Dizziness
BATCH_Site_B_India_280,-1,3,0.16376433191214385,LOW,0.4444444444444444,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Amoxicillin,Allergic_Reaction
BATCH_Site_B_India_239,-1,3,0.16376433191214385,LOW,0.4444444444444444,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Albuterol,Allergic_Reaction
BATCH_Site_D_China_503,-1,2,0.16376433191214385,LOW,0.4444444444444444,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Levothyroxine,Allergic_Reaction
BATCH_Site_C_USA_163,-1,2,0.16376433191214385,LOW,0.4444444444444444,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Dizziness
BATCH_Site_E_Brazil_786,-1,2,0.16376433191214385,LOW,0.4444444444444444,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Omeprazole,Fatigue
BATCH_Site_C_USA_231,-1,2,0.16376433191214385,LOW,0.4444444444444444,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Ibuprofen,Insomnia
BATCH_Site_A_Germany_426,-1,2,0.16154210968992164,LOW,0.43333333333333335,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Ibuprofen,Insomnia
BATCH_Site_D_China_316,-1,2,0.16154210968992164,LOW,0.43333333333333335,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Amoxicillin,Dizziness
BATCH_Site_E_Brazil_019,-1,4,0.16154210968992164,LOW,0.43333333333333335,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Metformin,Allergic_Reaction
BATCH_Site_E_Brazil_393,-1,3,0.16154210968992164,LOW,0.43333333333333335,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Levothyroxine,Stomach_Pain
BATCH_Site_B_India_756,-1,3,0.16154210968992164,LOW,0.43333333333333335,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Amoxicillin,Rash
BATCH_Site_A_Germany_598,-1,4,0.16154210968992164,LOW,0.43333333333333335,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Levothyroxine,Fever
BATCH_Site_C_USA_979,-1,3,0.16154210968992164,LOW,0.43333333333333335,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Allergic_Reaction
BATCH_Site_B_India_751,-1,2,0.16154210968992164,LOW,0.43333333333333335,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Albuterol,Fever
BATCH_Site_D_China_825,-1,4,0.16154210968992164,LOW,0.43333333333333335,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Fatigue
BATCH_Site_E_Brazil_832,-1,3,0.16154210968992164,LOW,0.43333333333333335,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Albuterol,Dizziness
BATCH_Site_C_USA_434,-1,2,0.16154210968992164,LOW,0.43333333333333335,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Omeprazole,Dizziness
BATCH_Site_C_USA_948,-1,2,0.16154210968992164,LOW,0.43333333333333335,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Nausea
BATCH_Site_E_Brazil_398,-1,3,0.16154210968992164,LOW,0.43333333333333335,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Albuterol,Fatigue
BATCH_Site_C_USA_786,-1,3,0.16154210968992164,LOW,0.43333333333333335,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Levothyroxine,Insomnia
BATCH_Site_D_China_953,-1,3,0.16154210968992164,LOW,0.43333333333333335,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Aspirin,Fatigue
BATCH_Site_C_USA_853,-1,3,0.16154210968992164,LOW,0.43333333333333335,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Aspirin,Insomnia
BATCH_Site_D_China_746,-1,2,0.16154210968992164,LOW,0.43333333333333335,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Lisinopril,Fatigue
BATCH_Site_C_USA_591,-1,4,0.16154210968992164,LOW,0.43333333333333335,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Aspirin,Allergic_Reaction
BATCH_Site_B_India_971,-1,3,0.16154210968992164,LOW,0.43333333333333335,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Fever
BATCH_Site_C_USA_439,-1,4,0.15931988746769943,LOW,0.4222222222222223,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,South_America,Aspirin,Allergic_Reaction
BATCH_Site_A_Germany_891,-1,2,0.15931988746769943,LOW,0.4222222222222223,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Amoxicillin,Dizziness
BATCH_Site_C_USA_681,-1,3,0.15931988746769943,LOW,0.4222222222222223,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Lisinopril,Allergic_Reaction
BATCH_Site_B_India_367,-1,4,0.15931988746769943,LOW,0.4222222222222223,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Atorvastatin,Dizziness
BATCH_Site_B_India_833,-1,2,0.15931988746769943,LOW,0.4222222222222223,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Amoxicillin,Allergic_Reaction
BATCH_Site_D_China_577,-1,2,0.15931988746769943,LOW,0.4222222222222223,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Levothyroxine,Fatigue
BATCH_Site_A_Germany_355,-1,2,0.15931988746769943,LOW,0.4222222222222223,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Albuterol,Dizziness
BATCH_Site_C_USA_583,-1,2,0.15931988746769943,LOW,0.4222222222222223,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Amoxicillin,Insomnia
BATCH_Site_B_India_798,-1,3,0.1570976652454772,LOW,0.4111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Aspirin,Allergic_Reaction
BATCH_Site_D_China_957,-1,3,0.1570976652454772,LOW,0.4111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Aspirin,Allergic_Reaction
BATCH_Site_A_Germany_396,-1,2,0.1570976652454772,LOW,0.4111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Europe,Albuterol,Fatigue
BATCH_Site_A_Germany_505,-1,2,0.1570976652454772,LOW,0.4111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Aspirin,Allergic_Reaction
BATCH_Site_C_USA_846,-1,3,0.1570976652454772,LOW,0.4111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Aspirin,Dizziness
BATCH_Site_A_Germany_351,-1,2,0.1570976652454772,LOW,0.4111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,North_America,Ibuprofen,Allergic_Reaction
BATCH_Site_E_Brazil_349,-1,2,0.1570976652454772,LOW,0.4111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Asia,Albuterol,Allergic_Reaction
BATCH_Site_B_India_742,-1,2,0.1570976652454772,LOW,0.4111111111111111,0,0.00039611238724901465,0.4987735077677841,0.0,0.0,Africa,Atorvastatin,Joint_Pain
